,state,date,lat,lon,state_abbrev,month,chip_enrollment,chip_change
0,Alaska,2017-06-01,61.385,-152.2683,AK,2017-06,12454.0,0.0
1,Alaska,2017-07-01,61.385,-152.2683,AK,2017-07,12605.0,0.012124618596434988
2,Alaska,2017-08-01,61.385,-152.2683,AK,2017-08,12763.0,0.024811305604625078
3,Alaska,2017-09-01,61.385,-152.2683,AK,2017-09,12602.0,0.011883732134253977
4,Alaska,2017-10-01,61.385,-152.2683,AK,2017-10,12963.0,0.04087040308334666
5,Alaska,2017-11-01,61.385,-152.2683,AK,2017-11,12802.0,0.027942829612975784
6,Alaska,2017-12-01,61.385,-152.2683,AK,2017-12,12919.0,0.0373374016380279
7,Alaska,2018-01-01,61.385,-152.2683,AK,2018-01,13141.0,0.05516299983940898
8,Alaska,2018-02-01,61.385,-152.2683,AK,2018-02,13163.0,0.05692950056206847
9,Alaska,2018-03-01,61.385,-152.2683,AK,2018-03,13280.0,0.06632407258712059
10,Alaska,2018-04-01,61.385,-152.2683,AK,2018-04,13293.0,0.06736791392323749
11,Alaska,2018-05-01,61.385,-152.2683,AK,2018-05,13403.0,0.0762004175365345
12,Alaska,2018-06-01,61.385,-152.2683,AK,2018-06,13729.0,0.1023767464268508
13,Alaska,2018-07-01,61.385,-152.2683,AK,2018-07,13803.0,0.1083186124939779
14,Alaska,2018-08-01,61.385,-152.2683,AK,2018-08,13757.0,0.10462502007387187
15,Alaska,2018-09-01,61.385,-152.2683,AK,2018-09,13915.0,0.11731170708206196
16,Alaska,2018-10-01,61.385,-152.2683,AK,2018-10,14385.0,0.1550505861570579
17,Alaska,2018-11-01,61.385,-152.2683,AK,2018-11,14835.0,0.19118355548418187
18,Alaska,2018-12-01,61.385,-152.2683,AK,2018-12,14835.0,0.19118355548418187
19,Alaska,2019-01-01,61.385,-152.2683,AK,2019-01,15137.0,0.21543279267705162
20,Alaska,2019-02-01,61.385,-152.2683,AK,2019-02,15378.0,0.23478400513891118
21,Alaska,2019-03-01,61.385,-152.2683,AK,2019-03,15396.0,0.23622932391199614
22,Alaska,2019-04-01,61.385,-152.2683,AK,2019-04,15448.0,0.24040468925646374
23,Alaska,2019-05-01,61.385,-152.2683,AK,2019-05,15565.0,0.24979926128151608
24,Alabama,2017-06-01,32.799,-86.8073,AL,2017-06,153485.0,0.0
25,Alabama,2017-07-01,32.799,-86.8073,AL,2017-07,154070.0,0.003811447372707333
26,Alabama,2017-08-01,32.799,-86.8073,AL,2017-08,155549.0,0.01344756816627024
27,Alabama,2017-09-01,32.799,-86.8073,AL,2017-09,158144.0,0.03035475779392116
28,Alabama,2017-10-01,32.799,-86.8073,AL,2017-10,159080.0,0.03645307359025307
29,Alabama,2017-11-01,32.799,-86.8073,AL,2017-11,172664.0,0.12495683617291586
30,Alabama,2017-12-01,32.799,-86.8073,AL,2017-12,169741.0,0.10591262989868722
31,Alabama,2018-01-01,32.799,-86.8073,AL,2018-01,172500.0,0.123888327849627
32,Alabama,2018-02-01,32.799,-86.8073,AL,2018-02,175921.0,0.14617715086164762
33,Alabama,2018-03-01,32.799,-86.8073,AL,2018-03,176135.0,0.14757142391764666
34,Alabama,2018-04-01,32.799,-86.8073,AL,2018-04,175462.0,0.14318663061536951
35,Alabama,2018-05-01,32.799,-86.8073,AL,2018-05,171306.0,0.11610906603251125
36,Alabama,2018-06-01,32.799,-86.8073,AL,2018-06,170836.0,0.11304687754503706
37,Alabama,2018-07-01,32.799,-86.8073,AL,2018-07,169023.0,0.10123464833697104
38,Alabama,2018-08-01,32.799,-86.8073,AL,2018-08,171013.0,0.11420008469883047
39,Alabama,2018-09-01,32.799,-86.8073,AL,2018-09,171556.0,0.11773788969606147
40,Alabama,2018-10-01,32.799,-86.8073,AL,2018-10,173001.0,0.12715249047138166
41,Alabama,2018-11-01,32.799,-86.8073,AL,2018-11,167896.0,0.09389191126168672
42,Alabama,2018-12-01,32.799,-86.8073,AL,2018-12,172669.0,0.12498941264618701
43,Alabama,2019-01-01,32.799,-86.8073,AL,2019-01,173221.0,0.12858585529530564
44,Alabama,2019-02-01,32.799,-86.8073,AL,2019-02,169528.0,0.1045248721373424
45,Alabama,2019-03-01,32.799,-86.8073,AL,2019-03,173379.0,0.12961527185066934
46,Alabama,2019-04-01,32.799,-86.8073,AL,2019-04,172620.0,0.12467016320813107
47,Alabama,2019-05-01,32.799,-86.8073,AL,2019-05,170608.0,0.11156139036387924
48,Arkansas,2017-06-01,34.9513,-92.3809,AR,2017-06,79706.0,0.0
49,Arkansas,2017-07-01,34.9513,-92.3809,AR,2017-07,80213.0,0.006360876220108835
50,Arkansas,2017-08-01,34.9513,-92.3809,AR,2017-08,80464.0,0.00950994906280589
51,Arkansas,2017-09-01,34.9513,-92.3809,AR,2017-09,80933.0,0.01539407321908004
52,Arkansas,2017-10-01,34.9513,-92.3809,AR,2017-10,81498.0,0.022482623641884025
53,Arkansas,2017-11-01,34.9513,-92.3809,AR,2017-11,82000.0,0.02878076932727769
54,Arkansas,2017-12-01,34.9513,-92.3809,AR,2017-12,82209.0,0.03140290567836801
55,Arkansas,2018-01-01,34.9513,-92.3809,AR,2018-01,81849.0,0.026886307178882296
56,Arkansas,2018-02-01,34.9513,-92.3809,AR,2018-02,82251.0,0.03192984216997474
57,Arkansas,2018-03-01,34.9513,-92.3809,AR,2018-03,82902.0,0.040097357789877774
58,Arkansas,2018-04-01,34.9513,-92.3809,AR,2018-04,83001.0,0.04133942237723631
59,Arkansas,2018-05-01,34.9513,-92.3809,AR,2018-05,82333.0,0.03295862293930196
60,Arkansas,2018-06-01,34.9513,-92.3809,AR,2018-06,83390.0,0.04621985797806949
61,Arkansas,2018-07-01,34.9513,-92.3809,AR,2018-07,83111.0,0.042719494140968095
62,Arkansas,2018-08-01,34.9513,-92.3809,AR,2018-08,83934.0,0.053044940155069886
63,Arkansas,2018-09-01,34.9513,-92.3809,AR,2018-09,83731.0,0.05049808044563764
64,Arkansas,2018-10-01,34.9513,-92.3809,AR,2018-10,83731.0,0.05049808044563764
65,Arkansas,2018-11-01,34.9513,-92.3809,AR,2018-11,86737.0,0.08821167791634266
66,Arkansas,2018-12-01,34.9513,-92.3809,AR,2018-12,85481.0,0.07245376759591493
67,Arkansas,2019-01-01,34.9513,-92.3809,AR,2019-01,88048.0,0.10465962411863594
68,Arkansas,2019-02-01,34.9513,-92.3809,AR,2019-02,89274.0,0.12004115123077308
69,Arkansas,2019-03-01,34.9513,-92.3809,AR,2019-03,89558.0,0.12360424560258942
70,Arkansas,2019-04-01,34.9513,-92.3809,AR,2019-04,89668.0,0.12498431736632121
71,Arkansas,2019-05-01,34.9513,-92.3809,AR,2019-05,88902.0,0.11537399944797122
72,Arizona,2017-06-01,14.2417,-170.7197,AZ,2017-06,95206.0,0.0
73,Arizona,2017-07-01,14.2417,-170.7197,AZ,2017-07,95962.0,0.007940676007814673
74,Arizona,2017-08-01,14.2417,-170.7197,AZ,2017-08,96089.0,0.009274625548809867
75,Arizona,2017-09-01,14.2417,-170.7197,AZ,2017-09,96125.0,0.009652752977753476
76,Arizona,2017-10-01,14.2417,-170.7197,AZ,2017-10,97855.0,0.027823876646429824
77,Arizona,2017-11-01,14.2417,-170.7197,AZ,2017-11,97389.0,0.02292922714954937
78,Arizona,2017-12-01,14.2417,-170.7197,AZ,2017-12,96759.0,0.016311997143037216
79,Arizona,2018-01-01,14.2417,-170.7197,AZ,2018-01,93414.0,-0.01882234312963471
80,Arizona,2018-02-01,14.2417,-170.7197,AZ,2018-02,93927.0,-0.013434027267189008
81,Arizona,2018-03-01,14.2417,-170.7197,AZ,2018-03,96855.0,0.017320336953553284
82,Arizona,2018-04-01,14.2417,-170.7197,AZ,2018-04,99702.0,0.047223914459172844
83,Arizona,2018-05-01,14.2417,-170.7197,AZ,2018-05,98492.0,0.03451463143079225
84,Arizona,2018-06-01,14.2417,-170.7197,AZ,2018-06,98761.0,0.03734008360817587
85,Arizona,2018-07-01,14.2417,-170.7197,AZ,2018-07,99749.0,0.04771758082473787
86,Arizona,2018-08-01,14.2417,-170.7197,AZ,2018-08,100159.0,0.05202403209881723
87,Arizona,2018-09-01,14.2417,-170.7197,AZ,2018-09,104919.0,0.10202088103690943
88,Arizona,2018-10-01,14.2417,-170.7197,AZ,2018-10,102384.0,0.07539440791546759
89,Arizona,2018-11-01,14.2417,-170.7197,AZ,2018-11,102220.0,0.07367182740583567
90,Arizona,2018-12-01,14.2417,-170.7197,AZ,2018-12,102983.0,0.08168602819150061
91,Arizona,2019-01-01,14.2417,-170.7197,AZ,2019-01,103840.0,0.09068756170829562
92,Arizona,2019-02-01,14.2417,-170.7197,AZ,2019-02,104571.0,0.09836564922378832
93,Arizona,2019-03-01,14.2417,-170.7197,AZ,2019-03,104382.0,0.09638048022183465
94,Arizona,2019-04-01,14.2417,-170.7197,AZ,2019-04,103141.0,0.08334558746297493
95,Arizona,2019-05-01,14.2417,-170.7197,AZ,2019-05,101573.0,0.06687603722454472
96,California,2017-06-01,33.7712,-111.3877,CA,2017-06,1288447.0,0.0
97,California,2017-07-01,33.7712,-111.3877,CA,2017-07,1278622.0,-0.007625459176823002
98,California,2017-08-01,33.7712,-111.3877,CA,2017-08,1300715.0,0.009521540272902085
99,California,2017-09-01,33.7712,-111.3877,CA,2017-09,1295211.0,0.00524973087756031
100,California,2017-10-01,33.7712,-111.3877,CA,2017-10,1296237.0,0.006046038370224105
101,California,2017-11-01,33.7712,-111.3877,CA,2017-11,1291611.0,0.002455669499793256
102,California,2017-12-01,33.7712,-111.3877,CA,2017-12,1295707.0,0.005634690445163848
103,California,2018-01-01,33.7712,-111.3877,CA,2018-01,1300582.0,0.009418315227556873
104,California,2018-02-01,33.7712,-111.3877,CA,2018-02,1317347.0,0.022430103838186666
105,California,2018-03-01,33.7712,-111.3877,CA,2018-03,1317035.0,0.02218795185211353
106,California,2018-04-01,33.7712,-111.3877,CA,2018-04,1316781.0,0.021990815299348654
107,California,2018-05-01,33.7712,-111.3877,CA,2018-05,1312237.0,0.01846408893807827
108,California,2018-06-01,33.7712,-111.3877,CA,2018-06,1308792.0,0.015790327425187156
109,California,2018-07-01,33.7712,-111.3877,CA,2018-07,1310504.0,0.017119058835947554
110,California,2018-08-01,33.7712,-111.3877,CA,2018-08,1308428.0,0.015507816774768424
111,California,2018-09-01,33.7712,-111.3877,CA,2018-09,1295682.0,0.0056152872411514565
112,California,2018-10-01,33.7712,-111.3877,CA,2018-10,1305036.0,0.012875190054383312
113,California,2018-11-01,33.7712,-111.3877,CA,2018-11,1292777.0,0.003360634934925555
114,California,2018-12-01,33.7712,-111.3877,CA,2018-12,1302373.0,0.010808360762996072
115,California,2019-01-01,33.7712,-111.3877,CA,2019-01,1293571.0,0.0039768806943552
116,California,2019-02-01,33.7712,-111.3877,CA,2019-02,1310759.0,0.017316971516872615
117,California,2019-03-01,33.7712,-111.3877,CA,2019-03,1313436.0,0.01939466660250666
118,California,2019-04-01,33.7712,-111.3877,CA,2019-04,1303851.0,0.011955478184201507
119,California,2019-05-01,33.7712,-111.3877,CA,2019-05,1300583.0,0.00941909135571728
120,Colorado,2017-06-01,36.17,-119.7462,CO,2017-06,74513.0,0.0
121,Colorado,2017-07-01,36.17,-119.7462,CO,2017-07,75094.0,0.007797297115939461
122,Colorado,2017-08-01,36.17,-119.7462,CO,2017-08,75836.0,0.017755291023042963
123,Colorado,2017-09-01,36.17,-119.7462,CO,2017-09,75048.0,0.007179955175606878
124,Colorado,2017-10-01,36.17,-119.7462,CO,2017-10,75406.0,0.011984485928629995
125,Colorado,2017-11-01,36.17,-119.7462,CO,2017-11,75867.0,0.018171325808919336
126,Colorado,2017-12-01,36.17,-119.7462,CO,2017-12,75861.0,0.01809080294713672
127,Colorado,2018-01-01,36.17,-119.7462,CO,2018-01,76756.0,0.03010212982969418
128,Colorado,2018-02-01,36.17,-119.7462,CO,2018-02,82518.0,0.10743091809482919
129,Colorado,2018-03-01,36.17,-119.7462,CO,2018-03,84501.0,0.1340437239139478
130,Colorado,2018-04-01,36.17,-119.7462,CO,2018-04,90311.0,0.21201669507334286
131,Colorado,2018-05-01,36.17,-119.7462,CO,2018-05,90818.0,0.2188208768939648
132,Colorado,2018-06-01,36.17,-119.7462,CO,2018-06,82449.0,0.10650490518433031
133,Colorado,2018-07-01,36.17,-119.7462,CO,2018-07,83011.0,0.11404721323795841
134,Colorado,2018-08-01,36.17,-119.7462,CO,2018-08,81955.0,0.09987518956423713
135,Colorado,2018-09-01,36.17,-119.7462,CO,2018-09,80329.0,0.07805349402117745
136,Colorado,2018-10-01,36.17,-119.7462,CO,2018-10,80294.0,0.07758377732744615
137,Colorado,2018-11-01,36.17,-119.7462,CO,2018-11,82533.0,0.1076322252492854
138,Colorado,2018-12-01,36.17,-119.7462,CO,2018-12,80005.0,0.07370525948492213
139,Colorado,2019-01-01,36.17,-119.7462,CO,2019-01,80219.0,0.07657724155516488
140,Colorado,2019-02-01,36.17,-119.7462,CO,2019-02,81252.0,0.09044059425871986
141,Colorado,2019-03-01,36.17,-119.7462,CO,2019-03,81848.0,0.09843919852911576
142,Colorado,2019-04-01,36.17,-119.7462,CO,2019-04,83508.0,0.12071719028894279
143,Colorado,2019-05-01,36.17,-119.7462,CO,2019-05,83961.0,0.12679666635352227
144,Connecticut,2017-06-01,39.0646,-105.3272,CT,2017-06,17597.0,0.0
145,Connecticut,2017-07-01,39.0646,-105.3272,CT,2017-07,17331.0,-0.015116212990850753
146,Connecticut,2017-08-01,39.0646,-105.3272,CT,2017-08,17495.0,-0.005796442575438987
147,Connecticut,2017-09-01,39.0646,-105.3272,CT,2017-09,17735.0,0.007842245837358597
148,Connecticut,2017-10-01,39.0646,-105.3272,CT,2017-10,17740.0,0.008126385179291873
149,Connecticut,2017-11-01,39.0646,-105.3272,CT,2017-11,18226.0,0.035744729215207105
150,Connecticut,2017-12-01,39.0646,-105.3272,CT,2017-12,18363.0,0.043530147184179135
151,Connecticut,2018-01-01,39.0646,-105.3272,CT,2018-01,18059.0,0.026254475194635418
152,Connecticut,2018-02-01,39.0646,-105.3272,CT,2018-02,17717.0,0.006819344206398847
153,Connecticut,2018-03-01,39.0646,-105.3272,CT,2018-03,17460.0,-0.00778541796897203
154,Connecticut,2018-04-01,39.0646,-105.3272,CT,2018-04,18055.0,0.02602716372108893
155,Connecticut,2018-05-01,39.0646,-105.3272,CT,2018-05,18167.0,0.03239188498039436
156,Connecticut,2018-06-01,39.0646,-105.3272,CT,2018-06,18613.0,0.05773711428084338
157,Connecticut,2018-07-01,39.0646,-105.3272,CT,2018-07,18719.0,0.06376086832982897
158,Connecticut,2018-08-01,39.0646,-105.3272,CT,2018-08,18731.0,0.06444280275046887
159,Connecticut,2018-09-01,39.0646,-105.3272,CT,2018-09,18709.0,0.06319258964596242
160,Connecticut,2018-10-01,39.0646,-105.3272,CT,2018-10,18942.0,0.07643348298005348
161,Connecticut,2018-11-01,39.0646,-105.3272,CT,2018-11,19416.0,0.1033698925953288
162,Connecticut,2018-12-01,39.0646,-105.3272,CT,2018-12,19874.0,0.1293970563164175
163,Connecticut,2019-01-01,39.0646,-105.3272,CT,2019-01,20117.0,0.14320622833437513
164,Connecticut,2019-02-01,39.0646,-105.3272,CT,2019-02,19984.0,0.1356481218389498
165,Connecticut,2019-03-01,39.0646,-105.3272,CT,2019-03,19788.0,0.12450985963516503
166,Connecticut,2019-04-01,39.0646,-105.3272,CT,2019-04,19675.0,0.11808831050747282
167,Connecticut,2019-05-01,39.0646,-105.3272,CT,2019-05,19793.0,0.12479399897709831
168,District of Columbia,2017-06-01,41.5834,-72.7622,DC,2017-06,9702.0,0.0
169,District of Columbia,2017-07-01,41.5834,-72.7622,DC,2017-07,10630.0,0.09565038136466697
170,District of Columbia,2017-08-01,41.5834,-72.7622,DC,2017-08,11474.0,0.18264275407132557
171,District of Columbia,2017-09-01,41.5834,-72.7622,DC,2017-09,11465.0,0.18171511028653886
172,District of Columbia,2017-10-01,41.5834,-72.7622,DC,2017-10,11800.0,0.21624407338693064
173,District of Columbia,2017-11-01,41.5834,-72.7622,DC,2017-11,11915.0,0.228097299525871
174,District of Columbia,2017-12-01,41.5834,-72.7622,DC,2017-12,12141.0,0.25139146567718007
175,District of Columbia,2018-01-01,41.5834,-72.7622,DC,2018-01,12466.0,0.2848897134611421
176,District of Columbia,2018-02-01,41.5834,-72.7622,DC,2018-02,12858.0,0.32529375386518233
177,District of Columbia,2018-03-01,41.5834,-72.7622,DC,2018-03,12982.0,0.3380746237889094
178,District of Columbia,2018-04-01,41.5834,-72.7622,DC,2018-04,13254.0,0.3661100803957946
179,District of Columbia,2018-05-01,41.5834,-72.7622,DC,2018-05,13643.0,0.40620490620490624
180,District of Columbia,2018-06-01,41.5834,-72.7622,DC,2018-06,14072.0,0.4504225932797361
181,District of Columbia,2018-07-01,41.5834,-72.7622,DC,2018-07,15413.0,0.5886415172129458
182,District of Columbia,2018-08-01,41.5834,-72.7622,DC,2018-08,15598.0,0.6077097505668934
183,District of Columbia,2018-09-01,41.5834,-72.7622,DC,2018-09,15773.0,0.6257472686044114
184,District of Columbia,2018-10-01,41.5834,-72.7622,DC,2018-10,16265.0,0.6764584621727479
185,District of Columbia,2018-11-01,41.5834,-72.7622,DC,2018-11,16314.0,0.681508967223253
186,District of Columbia,2018-12-01,41.5834,-72.7622,DC,2018-12,16490.0,0.6996495567924139
187,District of Columbia,2019-01-01,41.5834,-72.7622,DC,2019-01,16223.0,0.6721294578437436
188,District of Columbia,2019-02-01,41.5834,-72.7622,DC,2019-02,16451.0,0.6956297670583385
189,District of Columbia,2019-03-01,41.5834,-72.7622,DC,2019-03,16642.0,0.7153164296021439
190,District of Columbia,2019-04-01,41.5834,-72.7622,DC,2019-04,16816.0,0.733250876108019
191,District of Columbia,2019-05-01,41.5834,-72.7622,DC,2019-05,16849.0,0.7366522366522366
192,Delaware,2017-06-01,38.8964,-77.0262,DE,2017-06,11291.0,0.0
193,Delaware,2017-07-01,38.8964,-77.0262,DE,2017-07,11275.0,-0.0014170578336728523
194,Delaware,2017-08-01,38.8964,-77.0262,DE,2017-08,11254.0,-0.00327694624036845
195,Delaware,2017-09-01,38.8964,-77.0262,DE,2017-09,11332.0,0.00363121069878658
196,Delaware,2017-10-01,38.8964,-77.0262,DE,2017-10,11390.0,0.008768045345850739
197,Delaware,2017-11-01,38.8964,-77.0262,DE,2017-11,11337.0,0.0040740412718094365
198,Delaware,2017-12-01,38.8964,-77.0262,DE,2017-12,11339.0,0.004251173501018446
199,Delaware,2018-01-01,38.8964,-77.0262,DE,2018-01,11352.0,0.005402532990877784
200,Delaware,2018-02-01,38.8964,-77.0262,DE,2018-02,11299.0,0.0007085289168364817
201,Delaware,2018-03-01,38.8964,-77.0262,DE,2018-03,11148.0,-0.012664954388450944
202,Delaware,2018-04-01,38.8964,-77.0262,DE,2018-04,10970.0,-0.02842972278806133
203,Delaware,2018-05-01,38.8964,-77.0262,DE,2018-05,10952.0,-0.03002391285094319
204,Delaware,2018-06-01,38.8964,-77.0262,DE,2018-06,10990.0,-0.026658400495970236
205,Delaware,2018-07-01,38.8964,-77.0262,DE,2018-07,11052.0,-0.021167301390487947
206,Delaware,2018-08-01,38.8964,-77.0262,DE,2018-08,11124.0,-0.014790541138960278
207,Delaware,2018-09-01,38.8964,-77.0262,DE,2018-09,11154.0,-0.012133557700823694
208,Delaware,2018-10-01,38.8964,-77.0262,DE,2018-10,11305.0,0.001239925604463732
209,Delaware,2018-11-01,38.8964,-77.0262,DE,2018-11,11405.0,0.010096537064918865
210,Delaware,2018-12-01,38.8964,-77.0262,DE,2018-12,11450.0,0.014082012222123907
211,Delaware,2019-01-01,38.8964,-77.0262,DE,2019-01,11484.0,0.01709326011867862
212,Delaware,2019-02-01,38.8964,-77.0262,DE,2019-02,11504.0,0.018864582410769604
213,Delaware,2019-03-01,38.8964,-77.0262,DE,2019-03,11457.0,0.014701975024355773
214,Delaware,2019-04-01,38.8964,-77.0262,DE,2019-04,11238.0,-0.0046940040740413025
215,Delaware,2019-05-01,38.8964,-77.0262,DE,2019-05,11186.0,-0.00929944203347799
216,Florida,2017-06-01,39.3498,-75.5148,FL,2017-06,195119.0,0.0
217,Florida,2017-07-01,39.3498,-75.5148,FL,2017-07,195641.0,0.002675290463768354
218,Florida,2017-08-01,39.3498,-75.5148,FL,2017-08,196698.0,0.008092497399023069
219,Florida,2017-09-01,39.3498,-75.5148,FL,2017-09,198605.0,0.01786602022355588
220,Florida,2017-10-01,39.3498,-75.5148,FL,2017-10,195249.0,0.0006662600771836225
221,Florida,2017-11-01,39.3498,-75.5148,FL,2017-11,200842.0,0.02933081862863185
222,Florida,2017-12-01,39.3498,-75.5148,FL,2017-12,199511.0,0.022509340453774396
223,Florida,2018-01-01,39.3498,-75.5148,FL,2018-01,197644.0,0.012940820729913538
224,Florida,2018-02-01,39.3498,-75.5148,FL,2018-02,201022.0,0.03025333258165519
225,Florida,2018-03-01,39.3498,-75.5148,FL,2018-03,203448.0,0.04268677063740589
226,Florida,2018-04-01,39.3498,-75.5148,FL,2018-04,208107.0,0.06656450678816528
227,Florida,2018-05-01,39.3498,-75.5148,FL,2018-05,211035.0,0.08157073375734814
228,Florida,2018-06-01,39.3498,-75.5148,FL,2018-06,213335.0,0.09335841204598228
229,Florida,2018-07-01,39.3498,-75.5148,FL,2018-07,216350.0,0.10881052075912656
230,Florida,2018-08-01,39.3498,-75.5148,FL,2018-08,220608.0,0.13063310082565005
231,Florida,2018-09-01,39.3498,-75.5148,FL,2018-09,224955.0,0.1529118127911684
232,Florida,2018-10-01,39.3498,-75.5148,FL,2018-10,224861.0,0.15243005550458943
233,Florida,2018-11-01,39.3498,-75.5148,FL,2018-11,226942.0,0.16309534181704488
234,Florida,2018-12-01,39.3498,-75.5148,FL,2018-12,226442.0,0.16053280305864637
235,Florida,2019-01-01,39.3498,-75.5148,FL,2019-01,229377.0,0.17557490557044675
236,Florida,2019-02-01,39.3498,-75.5148,FL,2019-02,233512.0,0.19676710110240414
237,Florida,2019-03-01,39.3498,-75.5148,FL,2019-03,232229.0,0.19019162664835298
238,Florida,2019-04-01,39.3498,-75.5148,FL,2019-04,235332.0,0.20609474218297552
239,Florida,2019-05-01,39.3498,-75.5148,FL,2019-05,236954.0,0.214407617915221
240,Georgia,2017-06-01,27.8333,-81.717,GA,2017-06,180906.0,0.0
241,Georgia,2017-07-01,27.8333,-81.717,GA,2017-07,169839.0,-0.06117541706742724
242,Georgia,2017-08-01,27.8333,-81.717,GA,2017-08,177445.0,-0.019131482648447218
243,Georgia,2017-09-01,27.8333,-81.717,GA,2017-09,177349.0,-0.019662144981371532
244,Georgia,2017-10-01,27.8333,-81.717,GA,2017-10,183179.0,0.012564536278509175
245,Georgia,2017-11-01,27.8333,-81.717,GA,2017-11,187143.0,0.034476468442174335
246,Georgia,2017-12-01,27.8333,-81.717,GA,2017-12,186745.0,0.03227643085359255
247,Georgia,2018-01-01,27.8333,-81.717,GA,2018-01,195654.0,0.08152300089549258
248,Georgia,2018-02-01,27.8333,-81.717,GA,2018-02,197389.0,0.09111361701657206
249,Georgia,2018-03-01,27.8333,-81.717,GA,2018-03,207511.0,0.14706532674427608
250,Georgia,2018-04-01,27.8333,-81.717,GA,2018-04,203407.0,0.124379512011763
251,Georgia,2018-05-01,27.8333,-81.717,GA,2018-05,204014.0,0.12773484572098215
252,Georgia,2018-06-01,27.8333,-81.717,GA,2018-06,207214.0,0.14542359015179152
253,Georgia,2018-07-01,27.8333,-81.717,GA,2018-07,210891.0,0.16574906304931836
254,Georgia,2018-08-01,27.8333,-81.717,GA,2018-08,209568.0,0.15843587277370563
255,Georgia,2018-09-01,27.8333,-81.717,GA,2018-09,207140.0,0.14501453793682906
256,Georgia,2018-10-01,27.8333,-81.717,GA,2018-10,206684.0,0.14249389185543881
257,Georgia,2018-11-01,27.8333,-81.717,GA,2018-11,210022.0,0.16094546338982685
258,Georgia,2018-12-01,27.8333,-81.717,GA,2018-12,212880.0,0.17674372325959342
259,Georgia,2019-01-01,27.8333,-81.717,GA,2019-01,209924.0,0.16040374559163317
260,Georgia,2019-02-01,27.8333,-81.717,GA,2019-02,216663.0,0.19765513581639094
261,Georgia,2019-03-01,27.8333,-81.717,GA,2019-03,214468.0,0.1855217626833825
262,Georgia,2019-04-01,27.8333,-81.717,GA,2019-04,207634.0,0.14774523785833527
263,Georgia,2019-05-01,27.8333,-81.717,GA,2019-05,209449.0,0.15777807259018495
264,Hawaii,2017-06-01,32.9866,-83.6487,HI,2017-06,23788.0,0.0
265,Hawaii,2017-07-01,32.9866,-83.6487,HI,2017-07,23879.0,0.003825458214225641
266,Hawaii,2017-08-01,32.9866,-83.6487,HI,2017-08,23954.0,0.006978308390785282
267,Hawaii,2017-09-01,32.9866,-83.6487,HI,2017-09,24002.0,0.008996132503783505
268,Hawaii,2017-10-01,32.9866,-83.6487,HI,2017-10,24246.0,0.019253405078190733
269,Hawaii,2017-11-01,32.9866,-83.6487,HI,2017-11,24660.0,0.0366571380527998
270,Hawaii,2017-12-01,32.9866,-83.6487,HI,2017-12,24665.0,0.03686732806457038
271,Hawaii,2018-01-01,32.9866,-83.6487,HI,2018-01,24875.0,0.04569530855893733
272,Hawaii,2018-02-01,32.9866,-83.6487,HI,2018-02,24981.0,0.050151336808474944
273,Hawaii,2018-03-01,32.9866,-83.6487,HI,2018-03,24897.0,0.046620144610728165
274,Hawaii,2018-04-01,32.9866,-83.6487,HI,2018-04,24673.0,0.03720363208340349
275,Hawaii,2018-05-01,32.9866,-83.6487,HI,2018-05,24380.0,0.02488649739364379
276,Hawaii,2018-06-01,32.9866,-83.6487,HI,2018-06,24751.0,0.04048259626702544
277,Hawaii,2018-07-01,32.9866,-83.6487,HI,2018-07,24883.0,0.04603161257777022
278,Hawaii,2018-08-01,32.9866,-83.6487,HI,2018-08,24969.0,0.04964688078022528
279,Hawaii,2018-09-01,32.9866,-83.6487,HI,2018-09,25013.0,0.051496552883806945
280,Hawaii,2018-10-01,32.9866,-83.6487,HI,2018-10,24996.0,0.050781906843786695
281,Hawaii,2018-11-01,32.9866,-83.6487,HI,2018-11,25127.0,0.05628888515217767
282,Hawaii,2018-12-01,32.9866,-83.6487,HI,2018-12,25203.0,0.05948377333109134
283,Hawaii,2019-01-01,32.9866,-83.6487,HI,2019-01,25274.0,0.062468471498234424
284,Hawaii,2019-02-01,32.9866,-83.6487,HI,2019-02,25538.0,0.07356650411972421
285,Hawaii,2019-03-01,32.9866,-83.6487,HI,2019-03,25347.0,0.06553724567008579
286,Hawaii,2019-04-01,32.9866,-83.6487,HI,2019-04,25591.0,0.07579451824449301
287,Hawaii,2019-05-01,32.9866,-83.6487,HI,2019-05,25417.0,0.06847990583487462
288,Iowa,2017-06-01,21.1098,-157.5311,IA,2017-06,62351.0,0.0
289,Iowa,2017-07-01,21.1098,-157.5311,IA,2017-07,62530.0,0.0028708440923159717
290,Iowa,2017-08-01,21.1098,-157.5311,IA,2017-08,63234.0,0.014161761639749137
291,Iowa,2017-09-01,21.1098,-157.5311,IA,2017-09,60925.0,-0.02287052332761308
292,Iowa,2017-10-01,21.1098,-157.5311,IA,2017-10,63173.0,0.013183429295440252
293,Iowa,2017-11-01,21.1098,-157.5311,IA,2017-11,63943.0,0.02553287036294516
294,Iowa,2017-12-01,21.1098,-157.5311,IA,2017-12,66146.0,0.060865102404131344
295,Iowa,2018-01-01,21.1098,-157.5311,IA,2018-01,67603.0,0.08423281102147517
296,Iowa,2018-02-01,21.1098,-157.5311,IA,2018-02,67846.0,0.08813010216355788
297,Iowa,2018-03-01,21.1098,-157.5311,IA,2018-03,68644.0,0.1009286138153358
